,sentence,label
5308,lets talk about the antithesis of purity: foreigners,hate
5309,lets talk about the antithesis of purity: foreigners,hate
5310,excuse me are you recognising that all women have to offer is sex because you'd be right.,hate
5311,excuse me are you recognising that all women have to offer is seks because you ' d be right.,hate
5312,excuse me are you recognising that all women have to offer is sex because you ' d be right.,hate
5313,excuse me are you recognising that all women have to offer is seks because you ' d be right.,hate
5314,excuse me are you recognising that all women have to offer is 0ral because you ' d be right.,hate
5315,excuse me are you recognising that all women have to offer is 0ral because you ' d be right.,hate
5316,women love to cry rape,hate
5317,women love to cry rape,hate
5318,women love to cry rape,hate
5319,women love to cry rape,hate
5320,women love to cry rape,hate
5321,women love to cry rape,hate
5322,"this is getting ridiculous, why does everyone think fireworks are not evil, they really are and it should be common knowledge to everyone, thenoise they make hurt animals and little kids alike. I don't want to have to go around informing people when they should already know",nothate
5323,"this is getting ridiculous, why does everyone think fireworks are not evil, they really are and it should be common knowledge to everyone, thenoise they make hurt animals and little kids alike. I don ' t want to have to fuck around informing people when they should already know",nothate
5324,"this is getting ridiculous, why does everyone think fireworks are not evil, they really are and it should be common knowledge to everyone, thenoise they make hurt animals and little kids alike. I don ' t want to have to hell around informing people when they should already know",nothate
5325,"this is getting ridiculous, why does everyone think fireworks are not evil, they really are and it should be common knowledge to everyone, thenoise they make hurt animals and little kids alike. I don ' t want to have to hell around informing people when they should already know",nothate
5326,"this is getting ridiculous, why does everyone think fireworks are not evil, they really are and it should be common knowledge to everyone, thenoise they make hurt animals and little kids alike. I don ' t want to have to hell around informing people when they should already know",nothate
5327,"this is getting ridiculous, why does everyone think fireworks are not evil, they really are and it should be common knowledge to everyone, thenoise they make hurt animals and little kids alike. I don ' t want to have to fuck around informing people when they should already know",nothate
5328,I'd rather die than be a black barbie. They're gross.,hate
5329,I'd rather die than be a black barbie. They're gross.,hate
5330,I'd rather die than be a black barbie. They're gross.,hate
5331,I'd rather die than be a black barbie. They're gross.,hate
5332,I'd rather die than be a black barbie. They're gross.,hate
5333,I'd rather die than be a black barbie. They're gross.,hate
5334,"nowadays mental illnesses have basically become pokemon. you gotta catch em all! look at how rare my mental disorder is! It's even shiny, wow!",hate
5335,"nowadays mental illnesses have basically become pokemon. you gotta catch em all! look at how rare my mental disorder is! It's even shiny, wow!",hate
5336,"nowadays mental illnesses have basically become pokemon. you gotta catch em all! look at how rare my mental disorder is! It's even shiny, wow!",hate
5337,"nowadays mental illnesses have basically become pokemon. you gotta catch em all! look at how rare my mental disorder is! It's even shiny, wow!",hate
5338,"nowadays mental illnesses have basically become pokemon. you gotta catch em all! look at how rare my mental disorder is! It's even shiny, wow!",hate
5339,"nowadays mental illnesses have basically become pokemon. you gotta catch em all! look at how rare my mental disorder is! It's even shiny, wow!",hate
5340,jews are below everyone else,hate
5341,jews are below everyone else,hate
5342,jews are below everyone else,hate
5343,jews are below everyone else,hate
5344,jews are below everyone else,hate
5345,jews are below everyone else,hate
5346,I wouldn't be surprised if he was a competent jockey!,nothate
5347,I wouldn ' t be surprised if he was a competent camel!,nothate
5348,I wouldn ' t be surprised if he was a competent cock!,nothate
5349,I wouldn ' t be surprised if he was a competent palm!,nothate
5350,I wouldn ' t be surprised if he was a competent gin!,nothate
5351,I wouldn ' t be surprised if he was a competent knob!,nothate
5352,My neighbourhood is packed with Muslims.,nothate
5353,My neighbourhood is packed with Muslims.,nothate
5354,My neighbourhood is packed with Muslims.,nothate
5355,My neighbourhood is packed with Muslims.,nothate
5356,My neighbourhood is packed with Muslims.,nothate
5357,My neighbourhood is packed with Muslims.,nothate
5358,i hate it when disabled people are abused,nothate
5359,i hate it when disabled people are abused,nothate
5360,i hate it when disabled people are abused,nothate
5361,i hate it when disabled people are abused,nothate
5362,i hate it when disabled people are abused,nothate
5363,i hate it when disabled people are abused,nothate
